citizen,country,time,TOTAL,TOTAL_POS
AF,IS,2012Q1,0.0,0.0
AF,IS,2012Q2,0.0,0.0
AF,IS,2012Q3,0.0,0.0
AF,IS,2012Q4,5.0,0.0
AF,IS,2013Q1,0.0,0.0
AF,IS,2013Q2,0.0,0.0
AF,IS,2013Q3,0.0,0.0
AF,IS,2013Q4,0.0,0.0
AF,IS,2014Q1,0.0,0.0
AF,IS,2014Q2,0.0,0.0
AF,IS,2014Q3,0.0,0.0
AF,IS,2014Q4,5.0,5.0
AF,IS,2015Q1,0.0,0.0
AF,IS,2015Q2,0.0,0.0
AF,IS,2015Q3,0.0,0.0
AF,IS,2015Q4,0.0,0.0
AF,IS,2016Q1,10.0,5.0
AF,IS,2016Q2,0.0,0.0
AF,IS,2016Q3,0.0,0.0
AF,IS,2016Q4,5.0,0.0
AF,IS,2017Q1,5.0,0.0
AF,IS,2017Q2,5.0,0.0
AF,IS,2017Q3,0.0,0.0
AF,IS,2017Q4,,
AF,IT,2008Q1,350.0,190.0
AF,IT,2008Q2,505.0,315.0
AF,IT,2008Q3,535.0,345.0
AF,IT,2008Q4,245.0,200.0
AF,IT,2009Q1,210.0,190.0
AF,IT,2009Q2,290.0,260.0
AF,IT,2009Q3,120.0,105.0
AF,IT,2009Q4,155.0,145.0
AF,IT,2010Q1,170.0,150.0
AF,IT,2010Q2,160.0,140.0
AF,IT,2010Q3,190.0,180.0
AF,IT,2010Q4,220.0,200.0
AF,IT,2011Q1,260.0,210.0
AF,IT,2011Q2,335.0,220.0
AF,IT,2011Q3,335.0,240.0
AF,IT,2011Q4,300.0,195.0
AF,IT,2012Q1,320.0,310.0
AF,IT,2012Q2,305.0,280.0
AF,IT,2012Q3,95.0,85.0
AF,IT,2012Q4,305.0,290.0
AF,IT,2013Q1,310.0,280.0
AF,IT,2013Q2,470.0,420.0
AF,IT,2013Q3,475.0,425.0
AF,IT,2013Q4,505.0,470.0
AF,IT,2014Q1,575.0,550.0
AF,IT,2014Q2,630.0,590.0
AF,IT,2014Q3,740.0,700.0
AF,IT,2014Q4,570.0,560.0
AF,IT,2015Q1,680.0,660.0
AF,IT,2015Q2,715.0,695.0
AF,IT,2015Q3,990.0,960.0
AF,IT,2015Q4,1045.0,965.0
AF,IT,2016Q1,865.0,835.0
AF,IT,2016Q2,1105.0,1090.0
AF,IT,2016Q3,1090.0,1060.0
AF,IT,2016Q4,1060.0,1015.0
AF,IT,2017Q1,620.0,570.0
AF,IT,2017Q2,590.0,540.0
AF,IT,2017Q3,365.0,335.0
AF,IT,2017Q4,395.0,355.0
AF,LI,2008Q1,0.0,0.0
AF,LI,2008Q2,0.0,0.0
AF,LI,2008Q3,0.0,0.0
AF,LI,2008Q4,0.0,0.0
AF,LI,2009Q1,0.0,0.0
AF,LI,2009Q2,0.0,0.0
AF,LI,2009Q3,0.0,0.0
AF,LI,2009Q4,0.0,0.0
AF,LI,2010Q1,0.0,0.0
AF,LI,2010Q2,0.0,0.0
AF,LI,2010Q3,0.0,0.0
AF,LI,2010Q4,0.0,0.0
AF,LI,2011Q1,0.0,0.0
AF,LI,2011Q2,0.0,0.0
AF,LI,2011Q3,0.0,0.0
AF,LI,2011Q4,0.0,0.0
AF,LI,2012Q1,0.0,0.0
AF,LI,2012Q2,0.0,0.0
AF,LI,2012Q3,0.0,0.0
AF,LI,2012Q4,0.0,0.0
AF,LI,2013Q1,0.0,0.0
AF,LI,2013Q2,0.0,0.0
AF,LI,2013Q3,0.0,0.0
AF,LI,2013Q4,0.0,0.0
AF,LI,2014Q1,0.0,0.0
AF,LI,2014Q2,0.0,0.0
AF,LI,2014Q3,0.0,0.0
AF,LI,2014Q4,0.0,0.0
AF,LI,2015Q1,0.0,0.0
AF,LI,2015Q2,0.0,0.0
AF,LI,2015Q3,0.0,0.0
AF,LI,2015Q4,0.0,0.0
AF,LI,2016Q1,0.0,0.0
AF,LI,2016Q2,0.0,0.0
AF,LI,2016Q3,0.0,0.0
AF,LI,2016Q4,0.0,0.0
AF,LI,2017Q1,0.0,0.0
AF,LI,2017Q2,0.0,0.0
AF,LI,2017Q3,5.0,5.0
AF,LI,2017Q4,0.0,0.0
AF,LT,2008Q1,0.0,0.0
AF,LT,2008Q2,0.0,0.0
AF,LT,2008Q3,0.0,0.0
AF,LT,2008Q4,0.0,0.0
AF,LT,2009Q1,0.0,0.0
AF,LT,2009Q2,5.0,0.0
AF,LT,2009Q3,0.0,0.0
AF,LT,2009Q4,0.0,0.0
AF,LT,2010Q1,0.0,0.0
AF,LT,2010Q2,10.0,5.0
AF,LT,2010Q3,5.0,0.0
AF,LT,2010Q4,0.0,0.0
AF,LT,2011Q1,5.0,5.0
AF,LT,2011Q2,0.0,0.0
AF,LT,2011Q3,5.0,5.0
AF,LT,2011Q4,5.0,5.0
AF,LT,2012Q1,10.0,5.0
AF,LT,2012Q2,10.0,10.0
AF,LT,2012Q3,0.0,0.0
AF,LT,2012Q4,5.0,5.0
AF,LT,2013Q1,5.0,5.0
AF,LT,2013Q2,10.0,10.0
AF,LT,2013Q3,10.0,10.0
AF,LT,2013Q4,5.0,5.0
AF,LT,2014Q1,20.0,20.0
AF,LT,2014Q2,5.0,5.0
AF,LT,2014Q3,5.0,5.0
AF,LT,2014Q4,5.0,5.0
AF,LT,2015Q1,5.0,5.0
AF,LT,2015Q2,5.0,5.0
AF,LT,2015Q3,0.0,0.0
AF,LT,2015Q4,5.0,0.0
AF,LT,2016Q1,5.0,0.0
AF,LT,2016Q2,0.0,0.0
AF,LT,2016Q3,5.0,5.0
AF,LT,2016Q4,0.0,0.0
AF,LT,2017Q1,0.0,0.0
AF,LT,2017Q2,0.0,0.0
AF,LT,2017Q3,0.0,0.0
AF,LT,2017Q4,,
AF,LU,2008Q1,0.0,0.0
AF,LU,2008Q2,5.0,5.0
AF,LU,2008Q3,0.0,0.0
AF,LU,2008Q4,0.0,0.0
AF,LU,2009Q1,0.0,0.0
AF,LU,2009Q2,0.0,0.0
AF,LU,2009Q3,0.0,0.0
AF,LU,2009Q4,0.0,0.0
AF,LU,2010Q1,5.0,0.0
AF,LU,2010Q2,0.0,0.0
AF,LU,2010Q3,0.0,0.0
AF,LU,2010Q4,0.0,0.0
AF,LU,2011Q1,0.0,0.0
AF,LU,2011Q2,10.0,0.0
AF,LU,2011Q3,0.0,0.0
AF,LU,2011Q4,0.0,0.0
AF,LU,2012Q1,5.0,5.0
AF,LU,2012Q2,0.0,0.0
AF,LU,2012Q3,0.0,0.0
AF,LU,2012Q4,0.0,0.0
AF,LU,2013Q1,5.0,0.0
AF,LU,2013Q2,10.0,10.0
AF,LU,2013Q3,20.0,10.0
AF,LU,2013Q4,5.0,0.0
AF,LU,2014Q1,0.0,0.0
AF,LU,2014Q2,0.0,0.0
AF,LU,2014Q3,0.0,0.0
AF,LU,2014Q4,0.0,0.0
AF,LU,2015Q1,0.0,0.0
AF,LU,2015Q2,0.0,0.0
AF,LU,2015Q3,0.0,0.0
AF,LU,2015Q4,0.0,0.0
AF,LU,2016Q1,0.0,0.0
AF,LU,2016Q2,10.0,5.0
AF,LU,2016Q3,0.0,0.0
AF,LU,2016Q4,5.0,5.0
AF,LU,2017Q1,5.0,0.0
AF,LU,2017Q2,60.0,55.0
AF,LU,2017Q3,60.0,60.0
AF,LU,2017Q4,,
AF,LV,2008Q1,0.0,0.0
AF,LV,2008Q2,0.0,0.0
AF,LV,2008Q3,0.0,0.0
AF,LV,2008Q4,0.0,0.0
AF,LV,2009Q1,5.0,0.0
AF,LV,2009Q2,0.0,0.0
AF,LV,2009Q3,0.0,0.0
AF,LV,2009Q4,0.0,0.0
AF,LV,2010Q1,0.0,0.0
AF,LV,2010Q2,10.0,10.0
AF,LV,2010Q3,5.0,0.0
AF,LV,2010Q4,10.0,5.0
AF,LV,2011Q1,0.0,0.0
AF,LV,2011Q2,10.0,5.0
AF,LV,2011Q3,0.0,0.0
AF,LV,2011Q4,0.0,0.0
AF,LV,2012Q1,0.0,0.0
AF,LV,2012Q2,0.0,0.0
AF,LV,2012Q3,0.0,0.0
AF,LV,2012Q4,5.0,0.0
AF,LV,2013Q1,15.0,0.0
AF,LV,2013Q2,5.0,0.0
AF,LV,2013Q3,0.0,0.0
AF,LV,2013Q4,0.0,0.0
AF,LV,2014Q1,0.0,0.0
AF,LV,2014Q2,0.0,0.0
AF,LV,2014Q3,0.0,0.0
AF,LV,2014Q4,0.0,0.0
AF,LV,2015Q1,5.0,0.0
AF,LV,2015Q2,0.0,0.0
AF,LV,2015Q3,5.0,5.0
AF,LV,2015Q4,0.0,0.0
AF,LV,2016Q1,5.0,5.0
AF,LV,2016Q2,5.0,0.0
AF,LV,2016Q3,20.0,0.0
AF,LV,2016Q4,0.0,0.0
AF,LV,2017Q1,10.0,10.0
AF,LV,2017Q2,0.0,0.0
AF,LV,2017Q3,0.0,0.0
AF,LV,2017Q4,5.0,5.0
AF,MT,2008Q1,0.0,0.0
AF,MT,2008Q2,0.0,0.0
AF,MT,2008Q3,0.0,0.0
AF,MT,2008Q4,0.0,0.0
AF,MT,2009Q1,0.0,0.0
AF,MT,2009Q2,0.0,0.0
AF,MT,2009Q3,0.0,0.0
AF,MT,2009Q4,0.0,0.0
AF,MT,2010Q1,0.0,0.0
AF,MT,2010Q2,0.0,0.0
AF,MT,2010Q3,0.0,0.0
AF,MT,2010Q4,0.0,0.0
AF,MT,2011Q1,0.0,0.0
AF,MT,2011Q2,0.0,0.0
AF,MT,2011Q3,0.0,0.0
AF,MT,2011Q4,0.0,0.0
AF,MT,2012Q1,0.0,0.0
AF,MT,2012Q2,0.0,0.0
AF,MT,2012Q3,0.0,0.0
AF,MT,2012Q4,0.0,0.0
AF,MT,2013Q1,0.0,0.0
AF,MT,2013Q2,0.0,0.0
AF,MT,2013Q3,0.0,0.0
AF,MT,2013Q4,0.0,0.0
AF,MT,2014Q1,0.0,0.0
AF,MT,2014Q2,0.0,0.0
AF,MT,2014Q3,0.0,0.0
AF,MT,2014Q4,0.0,0.0
AF,MT,2015Q1,0.0,0.0
AF,MT,2015Q2,0.0,0.0
AF,MT,2015Q3,0.0,0.0
AF,MT,2015Q4,0.0,0.0
AF,MT,2016Q1,0.0,0.0
AF,MT,2016Q2,0.0,0.0
AF,MT,2016Q3,0.0,0.0
AF,MT,2016Q4,0.0,0.0
AF,MT,2017Q1,0.0,0.0
AF,MT,2017Q2,0.0,0.0
AF,MT,2017Q3,0.0,0.0
AF,MT,2017Q4,,
AF,NL,2008Q1,95.0,45.0
AF,NL,2008Q2,120.0,35.0
AF,NL,2008Q3,130.0,55.0
AF,NL,2008Q4,80.0,30.0
AF,NL,2009Q1,125.0,60.0
AF,NL,2009Q2,210.0,55.0
AF,NL,2009Q3,245.0,80.0
AF,NL,2009Q4,415.0,90.0
AF,NL,2010Q1,410.0,125.0
AF,NL,2010Q2,410.0,145.0
AF,NL,2010Q3,605.0,195.0
AF,NL,2010Q4,480.0,205.0
AF,NL,2011Q1,400.0,170.0
AF,NL,2011Q2,570.0,290.0
AF,NL,2011Q3,870.0,390.0
AF,NL,2011Q4,665.0,205.0
AF,NL,2012Q1,,
AF,NL,2012Q2,,
AF,NL,2012Q3,,
AF,NL,2012Q4,,
AF,NL,2013Q1,320.0,125.0
AF,NL,2013Q2,320.0,155.0
AF,NL,2013Q3,345.0,160.0
AF,NL,2013Q4,365.0,175.0
AF,NL,2014Q1,235.0,125.0
AF,NL,2014Q2,255.0,120.0
AF,NL,2014Q3,180.0,90.0
AF,NL,2014Q4,160.0,80.0
AF,NL,2015Q1,205.0,120.0
AF,NL,2015Q2,190.0,80.0
AF,NL,2015Q3,125.0,70.0
AF,NL,2015Q4,165.0,90.0
AF,NL,2016Q1,255.0,105.0
AF,NL,2016Q2,450.0,170.0
AF,NL,2016Q3,635.0,185.0
AF,NL,2016Q4,325.0,115.0
AF,NL,2017Q1,520.0,230.0
AF,NL,2017Q2,845.0,280.0
AF,NL,2017Q3,305.0,80.0
AF,NL,2017Q4,220.0,80.0
AF,NO,2008Q1,60.0,50.0
AF,NO,2008Q2,85.0,75.0
AF,NO,2008Q3,55.0,45.0
AF,NO,2008Q4,185.0,150.0
AF,NO,2009Q1,390.0,295.0
AF,NO,2009Q2,295.0,210.0
AF,NO,2009Q3,715.0,225.0
AF,NO,2009Q4,1390.0,250.0
AF,NO,2010Q1,610.0,150.0
AF,NO,2010Q2,855.0,335.0
AF,NO,2010Q3,795.0,340.0
AF,NO,2010Q4,540.0,190.0
AF,NO,2011Q1,390.0,105.0
AF,NO,2011Q2,305.0,140.0
AF,NO,2011Q3,275.0,145.0
AF,NO,2011Q4,280.0,140.0
AF,NO,2012Q1,355.0,145.0
AF,NO,2012Q2,210.0,90.0
AF,NO,2012Q3,275.0,135.0
AF,NO,2012Q4,250.0,130.0
AF,NO,2013Q1,215.0,115.0
AF,NO,2013Q2,225.0,100.0
AF,NO,2013Q3,120.0,55.0
AF,NO,2013Q4,155.0,75.0
AF,NO,2014Q1,150.0,90.0
AF,NO,2014Q2,105.0,55.0
AF,NO,2014Q3,95.0,65.0
AF,NO,2014Q4,125.0,85.0
AF,NO,2015Q1,145.0,115.0
AF,NO,2015Q2,130.0,115.0
AF,NO,2015Q3,200.0,170.0
AF,NO,2015Q4,520.0,200.0
AF,NO,2016Q1,615.0,245.0
AF,NO,2016Q2,1560.0,305.0
AF,NO,2016Q3,995.0,480.0
AF,NO,2016Q4,1155.0,465.0
AF,NO,2017Q1,980.0,430.0
AF,NO,2017Q2,375.0,230.0
AF,NO,2017Q3,75.0,55.0
AF,NO,2017Q4,85.0,45.0
AF,PL,2008Q1,5.0,0.0
AF,PL,2008Q2,0.0,0.0
AF,PL,2008Q3,0.0,0.0
AF,PL,2008Q4,5.0,5.0
AF,PL,2009Q1,0.0,0.0
AF,PL,2009Q2,5.0,0.0
AF,PL,2009Q3,0.0,0.0
AF,PL,2009Q4,0.0,0.0
AF,PL,2010Q1,5.0,5.0
AF,PL,2010Q2,0.0,0.0
AF,PL,2010Q3,5.0,0.0
AF,PL,2010Q4,5.0,5.0
AF,PL,2011Q1,0.0,0.0
AF,PL,2011Q2,5.0,0.0
AF,PL,2011Q3,10.0,0.0
AF,PL,2011Q4,10.0,0.0
AF,PL,2012Q1,0.0,0.0
AF,PL,2012Q2,10.0,0.0
AF,PL,2012Q3,20.0,0.0
AF,PL,2012Q4,5.0,0.0
AF,PL,2013Q1,15.0,5.0
AF,PL,2013Q2,10.0,0.0
AF,PL,2013Q3,20.0,10.0
AF,PL,2013Q4,5.0,5.0
AF,PL,2014Q1,10.0,5.0
AF,PL,2014Q2,20.0,10.0
AF,PL,2014Q3,10.0,10.0
AF,PL,2014Q4,10.0,10.0
AF,PL,2015Q1,15.0,10.0
AF,PL,2015Q2,0.0,0.0
AF,PL,2015Q3,5.0,5.0
AF,PL,2015Q4,5.0,5.0
AF,PL,2016Q1,5.0,0.0
AF,PL,2016Q2,0.0,0.0
AF,PL,2016Q3,5.0,0.0
AF,PL,2016Q4,0.0,0.0
AF,PL,2017Q1,0.0,0.0
AF,PL,2017Q2,5.0,5.0
AF,PL,2017Q3,5.0,5.0
AF,PL,2017Q4,0.0,0.0
AF,PT,2008Q1,0.0,0.0
AF,PT,2008Q2,0.0,0.0
AF,PT,2008Q3,0.0,0.0
AF,PT,2008Q4,0.0,0.0
AF,PT,2009Q1,0.0,0.0
AF,PT,2009Q2,0.0,0.0
AF,PT,2009Q3,0.0,0.0
AF,PT,2009Q4,0.0,0.0
AF,PT,2010Q1,0.0,0.0
AF,PT,2010Q2,0.0,0.0
AF,PT,2010Q3,0.0,0.0
AF,PT,2010Q4,0.0,0.0
AF,PT,2011Q1,0.0,0.0
AF,PT,2011Q2,0.0,0.0
AF,PT,2011Q3,0.0,0.0
AF,PT,2011Q4,0.0,0.0
AF,PT,2012Q1,0.0,0.0
AF,PT,2012Q2,0.0,0.0
AF,PT,2012Q3,0.0,0.0
AF,PT,2012Q4,0.0,0.0
AF,PT,2013Q1,0.0,0.0
AF,PT,2013Q2,0.0,0.0
AF,PT,2013Q3,0.0,0.0
AF,PT,2013Q4,0.0,0.0
AF,PT,2014Q1,0.0,0.0
AF,PT,2014Q2,0.0,0.0
AF,PT,2014Q3,0.0,0.0
AF,PT,2014Q4,0.0,0.0
AF,PT,2015Q1,0.0,0.0
AF,PT,2015Q2,0.0,0.0
AF,PT,2015Q3,0.0,0.0
AF,PT,2015Q4,0.0,0.0
AF,PT,2016Q1,0.0,0.0
AF,PT,2016Q2,0.0,0.0
AF,PT,2016Q3,0.0,0.0
AF,PT,2016Q4,0.0,0.0
AF,PT,2017Q1,0.0,0.0
AF,PT,2017Q2,0.0,0.0
AF,PT,2017Q3,5.0,5.0
AF,PT,2017Q4,,
AF,RO,2008Q1,0.0,0.0
AF,RO,2008Q2,0.0,0.0
AF,RO,2008Q3,0.0,0.0
AF,RO,2008Q4,0.0,0.0
AF,RO,2009Q1,5.0,0.0
AF,RO,2009Q2,15.0,5.0
AF,RO,2009Q3,0.0,0.0
AF,RO,2009Q4,10.0,5.0
AF,RO,2010Q1,10.0,5.0
AF,RO,2010Q2,0.0,0.0
AF,RO,2010Q3,10.0,5.0
AF,RO,2010Q4,30.0,15.0
AF,RO,2011Q1,5.0,5.0
AF,RO,2011Q2,5.0,0.0
AF,RO,2011Q3,15.0,15.0
AF,RO,2011Q4,10.0,0.0
AF,RO,2012Q1,10.0,0.0
AF,RO,2012Q2,20.0,10.0
AF,RO,2012Q3,15.0,0.0
AF,RO,2012Q4,15.0,10.0
AF,RO,2013Q1,20.0,0.0
AF,RO,2013Q2,20.0,5.0
AF,RO,2013Q3,10.0,0.0
AF,RO,2013Q4,15.0,0.0
AF,RO,2014Q1,35.0,0.0
AF,RO,2014Q2,25.0,10.0
AF,RO,2014Q3,90.0,20.0
AF,RO,2014Q4,150.0,30.0
AF,RO,2015Q1,25.0,5.0
AF,RO,2015Q2,25.0,0.0
AF,RO,2015Q3,30.0,0.0
AF,RO,2015Q4,30.0,5.0
AF,RO,2016Q1,15.0,0.0
AF,RO,2016Q2,10.0,5.0
AF,RO,2016Q3,15.0,5.0
AF,RO,2016Q4,20.0,5.0
AF,RO,2017Q1,15.0,0.0
AF,RO,2017Q2,40.0,20.0
AF,RO,2017Q3,25.0,15.0
AF,RO,2017Q4,,
AF,SE,2008Q1,190.0,50.0
AF,SE,2008Q2,150.0,55.0
AF,SE,2008Q3,150.0,85.0
AF,SE,2008Q4,325.0,175.0
AF,SE,2009Q1,245.0,120.0
AF,SE,2009Q2,265.0,145.0
AF,SE,2009Q3,250.0,145.0
AF,SE,2009Q4,365.0,225.0
AF,SE,2010Q1,445.0,280.0
AF,SE,2010Q2,425.0,245.0
AF,SE,2010Q3,380.0,215.0
AF,SE,2010Q4,540.0,285.0
AF,SE,2011Q1,470.0,350.0
AF,SE,2011Q2,850.0,650.0
AF,SE,2011Q3,940.0,710.0
AF,SE,2011Q4,1270.0,840.0
AF,SE,2012Q1,945.0,660.0
AF,SE,2012Q2,920.0,640.0
AF,SE,2012Q3,735.0,535.0
AF,SE,2012Q4,885.0,695.0
AF,SE,2013Q1,725.0,540.0
AF,SE,2013Q2,845.0,610.0
AF,SE,2013Q3,650.0,460.0
AF,SE,2013Q4,590.0,385.0
AF,SE,2014Q1,380.0,265.0
AF,SE,2014Q2,490.0,350.0
AF,SE,2014Q3,500.0,390.0
AF,SE,2014Q4,600.0,455.0
AF,SE,2015Q1,300.0,200.0
AF,SE,2015Q2,400.0,275.0
AF,SE,2015Q3,390.0,225.0
AF,SE,2015Q4,1280.0,370.0
AF,SE,2016Q1,1220.0,410.0
AF,SE,2016Q2,1330.0,520.0
AF,SE,2016Q3,2315.0,720.0
AF,SE,2016Q4,4290.0,1770.0
AF,SE,2017Q1,2885.0,1370.0
AF,SE,2017Q2,4645.0,2260.0
AF,SE,2017Q3,6370.0,2225.0
AF,SE,2017Q4,11255.0,3475.0
AF,SI,2008Q1,0.0,0.0
AF,SI,2008Q2,0.0,0.0
AF,SI,2008Q3,0.0,0.0
AF,SI,2008Q4,0.0,0.0
AF,SI,2009Q1,0.0,0.0
AF,SI,2009Q2,5.0,0.0
AF,SI,2009Q3,0.0,0.0
AF,SI,2009Q4,0.0,0.0
AF,SI,2010Q1,0.0,0.0
AF,SI,2010Q2,0.0,0.0
AF,SI,2010Q3,0.0,0.0
AF,SI,2010Q4,5.0,0.0
AF,SI,2011Q1,5.0,0.0
AF,SI,2011Q2,10.0,0.0
AF,SI,2011Q3,5.0,0.0
AF,SI,2011Q4,5.0,0.0
AF,SI,2012Q1,10.0,0.0
AF,SI,2012Q2,10.0,5.0
AF,SI,2012Q3,15.0,0.0
AF,SI,2012Q4,10.0,0.0
AF,SI,2013Q1,5.0,0.0
AF,SI,2013Q2,10.0,5.0
AF,SI,2013Q3,5.0,0.0
AF,SI,2013Q4,0.0,0.0
AF,SI,2014Q1,0.0,0.0
AF,SI,2014Q2,0.0,0.0
AF,SI,2014Q3,0.0,0.0
AF,SI,2014Q4,0.0,0.0
AF,SI,2015Q1,0.0,0.0
AF,SI,2015Q2,0.0,0.0
AF,SI,2015Q3,0.0,0.0
AF,SI,2015Q4,10.0,0.0
AF,SI,2016Q1,10.0,5.0
AF,SI,2016Q2,5.0,0.0
AF,SI,2016Q3,5.0,5.0
AF,SI,2016Q4,15.0,5.0
AF,SI,2017Q1,20.0,0.0
AF,SI,2017Q2,5.0,0.0
AF,SI,2017Q3,5.0,0.0
AF,SI,2017Q4,0.0,0.0
AF,SK,2008Q1,5.0,5.0
AF,SK,2008Q2,5.0,0.0
AF,SK,2008Q3,15.0,10.0
AF,SK,2008Q4,25.0,15.0
AF,SK,2009Q1,20.0,20.0
AF,SK,2009Q2,15.0,15.0
AF,SK,2009Q3,10.0,10.0
AF,SK,2009Q4,10.0,5.0
AF,SK,2010Q1,25.0,20.0
AF,SK,2010Q2,15.0,5.0
AF,SK,2010Q3,5.0,5.0
AF,SK,2010Q4,15.0,5.0
AF,SK,2011Q1,15.0,15.0
AF,SK,2011Q2,10.0,5.0
AF,SK,2011Q3,10.0,10.0
AF,SK,2011Q4,15.0,10.0
AF,SK,2012Q1,30.0,15.0
AF,SK,2012Q2,5.0,5.0
AF,SK,2012Q3,25.0,15.0
AF,SK,2012Q4,25.0,5.0
AF,SK,2013Q1,5.0,0.0
AF,SK,2013Q2,5.0,0.0
AF,SK,2013Q3,10.0,5.0
AF,SK,2013Q4,20.0,10.0
AF,SK,2014Q1,15.0,10.0
AF,SK,2014Q2,15.0,10.0
AF,SK,2014Q3,20.0,15.0
AF,SK,2014Q4,15.0,10.0
AF,SK,2015Q1,0.0,0.0
AF,SK,2015Q2,0.0,0.0
AF,SK,2015Q3,0.0,0.0
AF,SK,2015Q4,0.0,0.0
AF,SK,2016Q1,0.0,0.0
AF,SK,2016Q2,0.0,0.0
AF,SK,2016Q3,5.0,5.0
AF,SK,2016Q4,5.0,5.0
AF,SK,2017Q1,5.0,5.0
AF,SK,2017Q2,0.0,0.0
AF,SK,2017Q3,0.0,0.0
AF,SK,2017Q4,,
AF,TOTAL,2008Q1,,
AF,TOTAL,2008Q2,,
AF,TOTAL,2008Q3,,
AF,TOTAL,2008Q4,,
AF,TOTAL,2009Q1,,
AF,TOTAL,2009Q2,,
AF,TOTAL,2009Q3,,
AF,TOTAL,2009Q4,,
AF,TOTAL,2010Q1,,
AF,TOTAL,2010Q2,,
AF,TOTAL,2010Q3,,
AF,TOTAL,2010Q4,,
AF,TOTAL,2011Q1,5465.0,2425.0
AF,TOTAL,2011Q2,6015.0,2850.0
AF,TOTAL,2011Q3,6650.0,3080.0
AF,TOTAL,2011Q4,6420.0,2935.0
AF,TOTAL,2012Q1,6020.0,2695.0
AF,TOTAL,2012Q2,5515.0,2630.0
AF,TOTAL,2012Q3,5395.0,2605.0
AF,TOTAL,2012Q4,5595.0,2885.0
AF,TOTAL,2013Q1,5840.0,2930.0
AF,TOTAL,2013Q2,6550.0,3640.0
AF,TOTAL,2013Q3,5955.0,3215.0
AF,TOTAL,2013Q4,5695.0,3100.0
AF,TOTAL,2014Q1,4930.0,3145.0
AF,TOTAL,2014Q2,5750.0,3660.0
AF,TOTAL,2014Q3,5705.0,4100.0
AF,TOTAL,2014Q4,5570.0,3850.0
AF,TOTAL,2015Q1,5010.0,3475.0
AF,TOTAL,2015Q2,4650.0,3340.0
AF,TOTAL,2015Q3,5040.0,3505.0
AF,TOTAL,2015Q4,7095.0,4000.0
AF,TOTAL,2016Q1,8985.0,4705.0
AF,TOTAL,2016Q2,15045.0,7395.0
AF,TOTAL,2016Q3,28740.0,14660.0
AF,TOTAL,2016Q4,57145.0,34550.0
AF,TOTAL,2017Q1,61215.0,29250.0
AF,TOTAL,2017Q2,53215.0,25875.0
AF,TOTAL,2017Q3,29995.0,14855.0
AF,TOTAL,2017Q4,,
AF,UK,2008Q1,550.0,195.0
AF,UK,2008Q2,600.0,290.0
AF,UK,2008Q3,700.0,260.0
AF,UK,2008Q4,665.0,305.0
AF,UK,2009Q1,740.0,355.0
AF,UK,2009Q2,815.0,370.0
AF,UK,2009Q3,1020.0,350.0
AF,UK,2009Q4,920.0,370.0
AF,UK,2010Q1,740.0,290.0
AF,UK,2010Q2,650.0,240.0
AF,UK,2010Q3,505.0,155.0
AF,UK,2010Q4,540.0,145.0
AF,UK,2011Q1,525.0,110.0
AF,UK,2011Q2,390.0,95.0
AF,UK,2011Q3,365.0,130.0
AF,UK,2011Q4,340.0,120.0
AF,UK,2012Q1,310.0,110.0
AF,UK,2012Q2,245.0,95.0
AF,UK,2012Q3,265.0,90.0
AF,UK,2012Q4,265.0,60.0
AF,UK,2013Q1,335.0,115.0
AF,UK,2013Q2,330.0,145.0
AF,UK,2013Q3,285.0,90.0
AF,UK,2013Q4,240.0,90.0
AF,UK,2014Q1,235.0,85.0
AF,UK,2014Q2,270.0,115.0
AF,UK,2014Q3,355.0,105.0
AF,UK,2014Q4,560.0,235.0
AF,UK,2015Q1,770.0,315.0
AF,UK,2015Q2,335.0,110.0
AF,UK,2015Q3,510.0,165.0
AF,UK,2015Q4,555.0,200.0
AF,UK,2016Q1,655.0,235.0
AF,UK,2016Q2,585.0,210.0
AF,UK,2016Q3,525.0,160.0
AF,UK,2016Q4,585.0,220.0
AF,UK,2017Q1,605.0,190.0
AF,UK,2017Q2,440.0,200.0
AF,UK,2017Q3,395.0,155.0
AF,UK,2017Q4,,
AL,AT,2008Q1,20.0,0.0
AL,AT,2008Q2,15.0,0.0
AL,AT,2008Q3,5.0,0.0
AL,AT,2008Q4,10.0,0.0
AL,AT,2009Q1,15.0,0.0
AL,AT,2009Q2,20.0,0.0
AL,AT,2009Q3,10.0,0.0
AL,AT,2009Q4,10.0,0.0
AL,AT,2010Q1,15.0,0.0
AL,AT,2010Q2,10.0,0.0
AL,AT,2010Q3,5.0,5.0
AL,AT,2010Q4,0.0,0.0
AL,AT,2011Q1,10.0,5.0
AL,AT,2011Q2,0.0,0.0
AL,AT,2011Q3,5.0,5.0
AL,AT,2011Q4,0.0,0.0
AL,AT,2012Q1,5.0,0.0
AL,AT,2012Q2,5.0,0.0
AL,AT,2012Q3,10.0,0.0
AL,AT,2012Q4,5.0,0.0
AL,AT,2013Q1,15.0,0.0
AL,AT,2013Q2,15.0,0.0
AL,AT,2013Q3,5.0,0.0
AL,AT,2013Q4,10.0,0.0
AL,AT,2014Q1,0.0,0.0
AL,AT,2014Q2,5.0,5.0
AL,AT,2014Q3,5.0,0.0
AL,AT,2014Q4,20.0,0.0
AL,AT,2015Q1,40.0,15.0
AL,AT,2015Q2,40.0,5.0
AL,AT,2015Q3,15.0,0.0
AL,AT,2015Q4,35.0,0.0
